geotiff_path,folder,name,id_sample,date,tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F067_V003/V1KRNP____19990911F067_V003_initial_mask.tif,V1KRNP____19990911F067_V003,V1KRNP____19990911F067_V003_initial_mask,initial_mask,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F067_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F059_V003/V1KRNP____19990911F059_V003_initial_mask.tif,V1KRNP____19990911F059_V003,V1KRNP____19990911F059_V003_initial_mask,initial_mask,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F059_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F059_V003/V1KRNP____19990911F059_V003_cloud_mask.tif,V1KRNP____19990911F059_V003,V1KRNP____19990911F059_V003_cloud_mask,cloud_mask,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F059_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F059_V003/V1KRNP____19990911F059_V003_cloud_mask_cnn.tif,V1KRNP____19990911F059_V003,V1KRNP____19990911F059_V003_cloud_mask_cnn,mask_cnn,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F059_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F059_V003/V1KRNP____19990911F059_V003.tif,V1KRNP____19990911F059_V003,V1KRNP____19990911F059_V003,image,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F059_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F060_V003/V1KRNP____19990911F060_V003_initial_mask.tif,V1KRNP____19990911F060_V003,V1KRNP____19990911F060_V003_initial_mask,initial_mask,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F060_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F060_V003/V1KRNP____19990911F060_V003.tif,V1KRNP____19990911F060_V003,V1KRNP____19990911F060_V003,image,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F060_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F060_V003/V1KRNP____19990911F060_V003_cloud_mask_cnn.tif,V1KRNP____19990911F060_V003,V1KRNP____19990911F060_V003_cloud_mask_cnn,mask_cnn,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F060_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F060_V003/V1KRNP____19990911F060_V003_cloud_mask.tif,V1KRNP____19990911F060_V003,V1KRNP____19990911F060_V003_cloud_mask,cloud_mask,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F060_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F064_V003/V1KRNP____19990911F064_V003_cloud_mask.tif,V1KRNP____19990911F064_V003,V1KRNP____19990911F064_V003_cloud_mask,cloud_mask,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F064_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F064_V003/V1KRNP____19990911F064_V003.tif,V1KRNP____19990911F064_V003,V1KRNP____19990911F064_V003,image,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F064_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F064_V003/V1KRNP____19990911F064_V003_initial_mask.tif,V1KRNP____19990911F064_V003,V1KRNP____19990911F064_V003_initial_mask,initial_mask,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F064_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F064_V003/V1KRNP____19990911F064_V003_cloud_mask_cnn.tif,V1KRNP____19990911F064_V003,V1KRNP____19990911F064_V003_cloud_mask_cnn,mask_cnn,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F064_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F055_V003/V1KRNP____19990911F055_V003_cloud_mask_cnn.tif,V1KRNP____19990911F055_V003,V1KRNP____19990911F055_V003_cloud_mask_cnn,mask_cnn,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F055_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F055_V003/V1KRNP____19990911F055_V003.tif,V1KRNP____19990911F055_V003,V1KRNP____19990911F055_V003,image,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F055_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F055_V003/V1KRNP____19990911F055_V003_cloud_mask.tif,V1KRNP____19990911F055_V003,V1KRNP____19990911F055_V003_cloud_mask,cloud_mask,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F055_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F055_V003/V1KRNP____19990911F055_V003_initial_mask.tif,V1KRNP____19990911F055_V003,V1KRNP____19990911F055_V003_initial_mask,initial_mask,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F055_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F047_V003/V1KRNP____19990911F047_V003_cloud_mask_cnn.tif,V1KRNP____19990911F047_V003,V1KRNP____19990911F047_V003_cloud_mask_cnn,mask_cnn,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F047_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F047_V003/V1KRNP____19990911F047_V003.tif,V1KRNP____19990911F047_V003,V1KRNP____19990911F047_V003,image,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F047_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F047_V003/V1KRNP____19990911F047_V003_initial_mask.tif,V1KRNP____19990911F047_V003,V1KRNP____19990911F047_V003_initial_mask,initial_mask,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F047_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F047_V003/V1KRNP____19990911F047_V003_cloud_mask.tif,V1KRNP____19990911F047_V003,V1KRNP____19990911F047_V003_cloud_mask,cloud_mask,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F047_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F051_V003/V1KRNP____19990911F051_V003_initial_mask.tif,V1KRNP____19990911F051_V003,V1KRNP____19990911F051_V003_initial_mask,initial_mask,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F051_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F051_V003/V1KRNP____19990911F051_V003.tif,V1KRNP____19990911F051_V003,V1KRNP____19990911F051_V003,image,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F051_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F051_V003/V1KRNP____19990911F051_V003_cloud_mask_cnn.tif,V1KRNP____19990911F051_V003,V1KRNP____19990911F051_V003_cloud_mask_cnn,mask_cnn,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F051_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F051_V003/V1KRNP____19990911F051_V003_cloud_mask.tif,V1KRNP____19990911F051_V003,V1KRNP____19990911F051_V003_cloud_mask,cloud_mask,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F051_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F062_V003/V1KRNP____19990911F062_V003_cloud_mask.tif,V1KRNP____19990911F062_V003,V1KRNP____19990911F062_V003_cloud_mask,cloud_mask,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F062_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F062_V003/V1KRNP____19990911F062_V003_cloud_mask_cnn.tif,V1KRNP____19990911F062_V003,V1KRNP____19990911F062_V003_cloud_mask_cnn,mask_cnn,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F062_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F062_V003/V1KRNP____19990911F062_V003.tif,V1KRNP____19990911F062_V003,V1KRNP____19990911F062_V003,image,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F062_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F062_V003/V1KRNP____19990911F062_V003_initial_mask.tif,V1KRNP____19990911F062_V003,V1KRNP____19990911F062_V003_initial_mask,initial_mask,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F062_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F046_V003/V1KRNP____19990911F046_V003_cloud_mask_cnn.tif,V1KRNP____19990911F046_V003,V1KRNP____19990911F046_V003_cloud_mask_cnn,mask_cnn,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F046_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F046_V003/V1KRNP____19990911F046_V003_initial_mask.tif,V1KRNP____19990911F046_V003,V1KRNP____19990911F046_V003_initial_mask,initial_mask,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F046_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F046_V003/V1KRNP____19990911F046_V003.tif,V1KRNP____19990911F046_V003,V1KRNP____19990911F046_V003,image,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F046_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F046_V003/V1KRNP____19990911F046_V003_cloud_mask.tif,V1KRNP____19990911F046_V003,V1KRNP____19990911F046_V003_cloud_mask,cloud_mask,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F046_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F065_V003/V1KRNP____19990911F065_V003_cloud_mask.tif,V1KRNP____19990911F065_V003,V1KRNP____19990911F065_V003_cloud_mask,cloud_mask,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F065_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F065_V003/V1KRNP____19990911F065_V003_cloud_mask_cnn.tif,V1KRNP____19990911F065_V003,V1KRNP____19990911F065_V003_cloud_mask_cnn,mask_cnn,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F065_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F065_V003/V1KRNP____19990911F065_V003_initial_mask.tif,V1KRNP____19990911F065_V003,V1KRNP____19990911F065_V003_initial_mask,initial_mask,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F065_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F065_V003/V1KRNP____19990911F065_V003.tif,V1KRNP____19990911F065_V003,V1KRNP____19990911F065_V003,image,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F065_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F049_V003/V1KRNP____19990911F049_V003_initial_mask.tif,V1KRNP____19990911F049_V003,V1KRNP____19990911F049_V003_initial_mask,initial_mask,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F049_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F049_V003/V1KRNP____19990911F049_V003_cloud_mask.tif,V1KRNP____19990911F049_V003,V1KRNP____19990911F049_V003_cloud_mask,cloud_mask,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F049_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F049_V003/V1KRNP____19990911F049_V003_cloud_mask_cnn.tif,V1KRNP____19990911F049_V003,V1KRNP____19990911F049_V003_cloud_mask_cnn,mask_cnn,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F049_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F049_V003/V1KRNP____19990911F049_V003.tif,V1KRNP____19990911F049_V003,V1KRNP____19990911F049_V003,image,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F049_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F063_V003/V1KRNP____19990911F063_V003.tif,V1KRNP____19990911F063_V003,V1KRNP____19990911F063_V003,image,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F063_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F063_V003/V1KRNP____19990911F063_V003_initial_mask.tif,V1KRNP____19990911F063_V003,V1KRNP____19990911F063_V003_initial_mask,initial_mask,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F063_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F063_V003/V1KRNP____19990911F063_V003_cloud_mask.tif,V1KRNP____19990911F063_V003,V1KRNP____19990911F063_V003_cloud_mask,cloud_mask,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F063_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F063_V003/V1KRNP____19990911F063_V003_cloud_mask_cnn.tif,V1KRNP____19990911F063_V003,V1KRNP____19990911F063_V003_cloud_mask_cnn,mask_cnn,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F063_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F050_V003/V1KRNP____19990911F050_V003_cloud_mask.tif,V1KRNP____19990911F050_V003,V1KRNP____19990911F050_V003_cloud_mask,cloud_mask,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F050_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F050_V003/V1KRNP____19990911F050_V003_initial_mask.tif,V1KRNP____19990911F050_V003,V1KRNP____19990911F050_V003_initial_mask,initial_mask,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F050_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F050_V003/V1KRNP____19990911F050_V003.tif,V1KRNP____19990911F050_V003,V1KRNP____19990911F050_V003,image,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F050_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F050_V003/V1KRNP____19990911F050_V003_cloud_mask_cnn.tif,V1KRNP____19990911F050_V003,V1KRNP____19990911F050_V003_cloud_mask_cnn,mask_cnn,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F050_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F068_V003/V1KRNP____19990911F068_V003_initial_mask.tif,V1KRNP____19990911F068_V003,V1KRNP____19990911F068_V003_initial_mask,initial_mask,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F068_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F068_V003/V1KRNP____19990911F068_V003_cloud_mask_cnn.tif,V1KRNP____19990911F068_V003,V1KRNP____19990911F068_V003_cloud_mask_cnn,mask_cnn,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F068_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F068_V003/V1KRNP____19990911F068_V003.tif,V1KRNP____19990911F068_V003,V1KRNP____19990911F068_V003,image,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F068_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F068_V003/V1KRNP____19990911F068_V003_cloud_mask.tif,V1KRNP____19990911F068_V003,V1KRNP____19990911F068_V003_cloud_mask,cloud_mask,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F068_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F073_V003/V1KRNP____19990911F073_V003.tif,V1KRNP____19990911F073_V003,V1KRNP____19990911F073_V003,image,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F073_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F073_V003/V1KRNP____19990911F073_V003_initial_mask.tif,V1KRNP____19990911F073_V003,V1KRNP____19990911F073_V003_initial_mask,initial_mask,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F073_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F073_V003/V1KRNP____19990911F073_V003_cloud_mask_cnn.tif,V1KRNP____19990911F073_V003,V1KRNP____19990911F073_V003_cloud_mask_cnn,mask_cnn,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F073_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F073_V003/V1KRNP____19990911F073_V003_cloud_mask.tif,V1KRNP____19990911F073_V003,V1KRNP____19990911F073_V003_cloud_mask,cloud_mask,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F073_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F045_V003/V1KRNP____19990911F045_V003.tif,V1KRNP____19990911F045_V003,V1KRNP____19990911F045_V003,image,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F045_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F045_V003/V1KRNP____19990911F045_V003_cloud_mask_cnn.tif,V1KRNP____19990911F045_V003,V1KRNP____19990911F045_V003_cloud_mask_cnn,mask_cnn,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F045_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F045_V003/V1KRNP____19990911F045_V003_cloud_mask.tif,V1KRNP____19990911F045_V003,V1KRNP____19990911F045_V003_cloud_mask,cloud_mask,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F045_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F045_V003/V1KRNP____19990911F045_V003_initial_mask.tif,V1KRNP____19990911F045_V003,V1KRNP____19990911F045_V003_initial_mask,initial_mask,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F045_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F056_V003/V1KRNP____19990911F056_V003_initial_mask.tif,V1KRNP____19990911F056_V003,V1KRNP____19990911F056_V003_initial_mask,initial_mask,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F056_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F056_V003/V1KRNP____19990911F056_V003.tif,V1KRNP____19990911F056_V003,V1KRNP____19990911F056_V003,image,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F056_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F056_V003/V1KRNP____19990911F056_V003_cloud_mask.tif,V1KRNP____19990911F056_V003,V1KRNP____19990911F056_V003_cloud_mask,cloud_mask,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F056_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F056_V003/V1KRNP____19990911F056_V003_cloud_mask_cnn.tif,V1KRNP____19990911F056_V003,V1KRNP____19990911F056_V003_cloud_mask_cnn,mask_cnn,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F056_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F054_V003/V1KRNP____19990911F054_V003.tif,V1KRNP____19990911F054_V003,V1KRNP____19990911F054_V003,image,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F054_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F054_V003/V1KRNP____19990911F054_V003_cloud_mask.tif,V1KRNP____19990911F054_V003,V1KRNP____19990911F054_V003_cloud_mask,cloud_mask,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F054_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F054_V003/V1KRNP____19990911F054_V003_initial_mask.tif,V1KRNP____19990911F054_V003,V1KRNP____19990911F054_V003_initial_mask,initial_mask,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F054_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_09_11/V1KRNP____19990911F054_V003/V1KRNP____19990911F054_V003_cloud_mask_cnn.tif,V1KRNP____19990911F054_V003,V1KRNP____19990911F054_V003_cloud_mask_cnn,mask_cnn,1999-09-11,/data/databases/Julio/spot/tortillas/V1KRNP____19990911F054_V003.tortilla
